t	x1	y1	x2	y2	x3	y3
1.56779560185025	0.55548440290386	0.348256339348726	0.525466139619703	-0.341863551639104	-1.08095052684561	-0.00639278770962182
1.5875141175051	0.533880446350738	0.343813773754345	0.547123763913881	-0.34663367682738	-1.08100419438948	0.0028199030730347
1.6164977048636	0.501913530707877	0.335752498899188	0.578667013717036	-0.352113995926307	-1.08058052825994	0.0163614970271197
1.6164977048636	0.501913530707877	0.335752498899188	0.578667013717036	-0.352113995926307	-1.08058052825994	0.0163614970271197
1.65151560933026	0.46314124452943	0.323609489056558	0.616126620391496	-0.356332887589098	-1.07926784840577	0.0327233985325402
1.65151560933026	0.46314124452943	0.323609489056558	0.616126620391496	-0.356332887589098	-1.07926784840577	0.0327233985325402
1.67218891895779	0.440266478789133	0.31523573804261	0.637811938639668	-0.357619328659462	-1.07807840070691	0.0423835906168531
1.67218891895779	0.440266478789133	0.31523573804261	0.637811938639668	-0.357619328659462	-1.07807840070691	0.0423835906168531
1.67218891895779	0.440266478789133	0.31523573804261	0.637811938639668	-0.357619328659462	-1.07807840070691	0.0423835906168531
1.67218891895779	0.440266478789133	0.31523573804261	0.637811938639668	-0.357619328659462	-1.07807840070691	0.0423835906168531
1.67218891895779	0.440266478789133	0.31523573804261	0.637811938639668	-0.357619328659462	-1.07807840070691	0.0423835906168531
1.69016356770303	0.420431283822651	0.307250887927627	0.656360399188007	-0.358034051243688	-1.07679166610902	0.0507831633160607
1.71049265162902	0.398093855920316	0.297456603920797	0.676956563115033	-0.357739845837022	-1.07505040193042	0.0602832419162255
1.74266424569587	0.363033194187456	0.280378763884597	0.708632062313256	-0.355695871662006	-1.07166523907407	0.0753171077774098
1.78256161974692	0.320191253982858	0.256711944995468	0.746178991988494	-0.350668531934589	-1.06637022814573	0.093956586939122
1.8279506019204	0.27248270301099	0.226812806754556	0.786333883949172	-0.341956496828708	-1.05881656868065	0.115143690074152
1.8776482087506	0.221611314600845	0.190998824584359	0.826975859673178	-0.329291853092654	-1.04858715549754	0.138293028508295
1.93101381420333	0.168541964019178	0.149672515984038	0.866640623880365	-0.312711920006578	-1.0351825685894	0.16303940402254
1.98796362815688	0.113455720355875	0.103133872547463	0.904454081753419	-0.292352477612117	-1.01790978222966	0.189218605064655
1.98796362815688	0.113455720355875	0.103133872547463	0.904454081753419	-0.292352477612117	-1.01790978222966	0.189218605064655
2.03681220944054	0.0671711242523001	0.0618550283370883	0.933291962937163	-0.27321997484575	-1.00046306682134	0.211364946508663
2.03681220944054	0.0671711242523001	0.0618550283370883	0.933291962937163	-0.27321997484575	-1.00046306682134	0.211364946508663
2.07390020000103	0.0324125497034579	0.0300100652385706	0.953066707513772	-0.257908598311602	-0.985479236478226	0.227898533073031
2.07390020000103	0.0324125497034579	0.0300100652385706	0.953066707513772	-0.257908598311602	-0.985479236478226	0.227898533073031
2.07499325611805	0.0313912960675153	0.0290674970211681	0.953622645588178	-0.25744874436129	-0.985013920905759	0.228381247340123
2.07717936835209	0.0293491762668172	0.0271818686487131	0.954729983084334	-0.256527681190818	-0.984079138579356	0.229345812542106
2.08155159282018	0.0252663687393631	0.0234087956427776	0.956926561711716	-0.254680221297566	-0.982192909635561	0.231271425654789
2.09029604175635	0.0171055366104777	0.0158565944528129	0.96124780168889	-0.250964654336635	-0.978353317396405	0.235108059883823
2.1077849396287	0.000795405785326761	0.000737625046924106	0.969606387085063	-0.243456220668796	-0.970401771792538	0.242718595621872
2.10863799333333	1.1936496660341E-08	-3.68966477661513E-08	0.970004525363856	-0.243087500276273	-0.970004516213971	0.243087537172921
