0.160000000000002	0.179011813142579
0.180000000000002	0.200935838919766
0.200000000000002	0.222702589045062
0.220000000000002	0.244295911336461
0.240000000000002	0.26570005880261
0.260000000000002	0.28689972317912
0.280000000000002	0.30788006797694
0.300000000000002	0.328626759387013
0.320000000000002	0.349125994698095
0.340000000000002	0.369364529215611
0.360000000000002	0.389329700961022
0.380000000000002	0.409009453205576
0.400000000000002	0.428392354777366
0.420000000000002	0.447467618144714
0.440000000000003	0.466225115115332
0.460000000000003	0.484655389869769
0.480000000000003	0.502749670599767
0.500000000000003	0.520499877732926
0.520000000000003	0.53789863039461
0.540000000000003	0.554939250387689
0.560000000000003	0.571615763755146
0.580000000000003	0.587922900315991
0.600000000000003	0.603856090788998
0.620000000000003	0.619411461850945
0.640000000000003	0.63458582909085
0.660000000000003	0.649376687954398
0.680000000000003	0.663782202762749
0.700000000000003	0.677801193952879
0.720000000000003	0.691433123325411
0.740000000000003	0.704678083594149
0.760000000000003	0.717536760041391
0.780000000000003	0.730010431932977
0.800000000000003	0.742100965532588
0.820000000000003	0.753810751726472
0.840000000000003	0.765142712519629
0.860000000000003	0.776100280984978
0.880000000000003	0.786687334420563
0.900000000000003	0.796908213617646
0.920000000000003	0.806767722727272
0.940000000000003	0.816271020387859
0.960000000000003	0.825423651315613
0.980000000000003	0.834231505399133
1	0.842700794199362
1.02	0.850838048019374
1.04	0.858649947888424
1.06	0.866143588168571
1.08	0.873326160048205
1.1	0.880205071425862
1.12	0.886787892220889
1.14	0.893082328074704
1.16	0.899096204968391
1.18	0.904837429242822
1.2	0.91031398079796
1.22	0.915533883950546
1.24	0.920505184821951
1.26	0.925236030890768
1.28	0.929734193557257
1.3	0.934007948238847
1.32	0.938065158817305
1.34	0.941913719507703
1.36	0.945561441254232
1.38	0.949016035999866
1.4	0.952285120415003
1.42	0.955376179376232
1.44	0.958296570424639
1.46	0.96105351020817
1.48	0.963654066188695
1.5	0.966105153426907
1.52	0.968413504519207
1.54	0.970585690760273
1.56	0.972628123011938
1.58	0.97454701042723
1.6	0.97634838419153
1.62	0.978038400268192
1.64	0.979621780528078
1.66	0.981104922396737
1.68	0.98249278776125
1.7	0.983790459695336
1.72	0.98500282855243
1.74	0.986134609300737
1.76	0.987190290764037
1.78	0.988174197253784
1.8	0.989090502467509
1.82	0.989943157337042
1.84	0.990735948431731
1.86	0.991472489247368
1.88	0.992156224222731
1.9	0.992790430823056
1.92	0.993378225961713
1.94	0.99392257183181
1.96	0.994426276480299
1.98	0.994892001444251
2	0.995322266119064
2.02	0.995719452636139
2.04	0.996085810747905
2.06	0.996423494347631
2.08	0.996734409781326
2.1	0.997020534542849
2.12	0.997283608029128
2.14	0.997525294012878
2.16	0.997747153682243
2.18	0.99795065054886
2.2	0.998137155309532
2.22	0.998307950027873
2.24	0.998464231464458
2.26	0.998607121311844
2.28	0.998737661281981
2.3	0.998856823547744
2.32	0.998965514311995
2.34	0.99906457173264
2.36	0.999154778600156
2.38	0.99923686011359
2.4	0.999311488389206
2.42	0.999379285922067
2.44	0.999440826265871
2.46	0.999496646532011
2.48	0.999547236010973
2.5	0.999593047834476
2.52	0.999634589196729
2.54	0.999671978938187
2.56	0.999705836780511
2.58	0.999736399402943
2.6	0.999763965321966
2.62	0.999788811351023
2.64	0.999811183269005
2.66	0.999831313378704
2.68	0.999849411813971
2.7	0.999865670622885
2.72	0.999880260927751
2.74	0.999893350275537
2.76	0.999905081356306
2.78	0.999915586372865
2.8	0.999924985920794
2.82	0.999933389599891
2.84	0.999940896732191
2.86	0.9999475979259
2.88	0.999953574290369
2.9	0.999958900856955
2.92	0.999963644083133
2.94	0.999967864471028
2.96	0.99997161643368
2.98	0.999974955454291
3	0.999977914444339
